p_t,ce,fl,gfl_tau0.3,gfl_q_tau0.3,gfl_tau1.0,gfl_q_tau1.0,gfl_tau2.0,gfl_q_tau2.0,gfl_tau5.0,gfl_q_tau5.0
0.9185270667076111,0.10211817920207977,0.0019767428748309612,0.0019702378194779158,0.0018934375839307904,0.001955199521034956,0.001878927112556994,0.0019340491853654385,0.0018585198558866978,0.0018728591967374086,0.0017994832014665008
0.8071961402893066,0.2022904008626938,0.021006228402256966,0.020627448335289955,0.018650762736797333,0.019787302240729332,0.01788323000073433,0.018683860078454018,0.016875555738806725,0.015931328758597374,0.014364112168550491
0.8115835785865784,0.19764947891235352,0.019636185839772224,0.019297674298286438,0.01749338209629059,0.018545174971222878,0.01680433377623558,0.01755327545106411,0.015896402299404144,0.01506054773926735,0.013616560958325863
0.999983549118042,1.761277781042736e-05,1.423046691606273e-14,1.423046691606273e-14,1.422065658046763e-14,1.423046691606273e-14,1.422065658046763e-14,1.423046691606273e-14,1.422065658046763e-14,1.423046691606273e-14,1.422065658046763e-14
0.9999792575836182,2.2776810510549694e-05,2.9285855831324634e-14,2.9285855831324634e-14,2.923778162937027e-14,2.9285855831324634e-14,2.923778162937027e-14,2.9285855831324634e-14,2.923778162937027e-14,2.9285855831324634e-14,2.923778162937027e-14
0.8045296669006348,0.205203577876091,0.021878115832805634,0.02147289551794529,0.019384698942303658,0.02057534269988537,0.018565872684121132,0.01939912885427475,0.017493272200226784,0.016478406265378,0.014832261949777603
0.7196656465530396,0.2936033606529236,0.062045469880104065,0.059739403426647186,0.05113058164715767,0.05489209666848183,0.04691461846232414,0.04904364049434662,0.04183438792824745,0.03665047138929367,0.031098421663045883
0.8136253952980042,0.19552214443683624,0.019021999090909958,0.018700987100601196,0.01697271503508091,0.017986655235290527,0.01631791889667511,0.017043501138687134,0.015453672036528587,0.014665165916085243,0.013276043348014355
0.9999064207077026,0.00010713925439631566,2.8144188368717238e-12,2.8144188368717238e-12,2.814445074564298e-12,2.8144188368717238e-12,2.814445074564298e-12,2.8144188368717238e-12,2.814445074564298e-12,2.8144186200312893e-12,2.814445074564298e-12
0.9987620115280151,0.001496658893302083,6.8786230045247976e-09,6.878617675454279e-09,6.874680380519749e-09,6.8786052409564036e-09,6.874668834200293e-09,6.8785870332988e-09,6.874650182453479e-09,6.8785341866828276e-09,6.874597779926717e-09
0.8002400994300842,0.2101878672838211,0.02336231991648674,0.02291090041399002,0.020630376413464546,0.021913262084126472,0.019722314551472664,0.020610634237527847,0.018537167459726334,0.01739986054599285,0.015618818812072277
0.9999850988388062,1.583306038810406e-05,1.0546779073727138e-14,1.0546779073727138e-14,1.0546795167353136e-14,1.0546779073727138e-14,1.0546795167353136e-14,1.0546779073727138e-14,1.0546795167353136e-14,1.0546779073727138e-14,1.0546795167353136e-14
0.9999233484268188,8.575614629080519e-05,1.5114556741607776e-12,1.5114556741607776e-12,1.5112432789551877e-12,1.5114556741607776e-12,1.5112432789551877e-12,1.5114556741607776e-12,1.5112432789551877e-12,1.5114556741607776e-12,1.5112432789551877e-12
0.8112541437149048,0.1980004459619522,0.019737226888537407,0.01939581148326397,0.017578957602381706,0.018636981025338173,0.016884230077266693,0.017636999487876892,0.015969062224030495,0.015125365927815437,0.013672339729964733
0.7773579955101013,0.23355472087860107,0.03193804249167442,0.03117608092725277,0.02768772840499878,0.029513463377952576,0.026193007826805115,0.027386486530303955,0.024281993508338928,0.022353673353791237,0.019766317680478096
0.9999024868011475,0.0001046019242494367,2.981201657065169e-12,2.981201657065169e-12,2.9808835521477617e-12,2.981201657065169e-12,2.9808835521477617e-12,2.981201657065169e-12,2.9808835521477617e-12,2.9812014402247344e-12,2.9808835521477617e-12
0.9974356293678284,0.003094832180067897,6.100295735222971e-08,6.100274418940899e-08,6.092973592330964e-08,6.100228233663074e-08,6.092927407053139e-08,6.100161442645913e-08,6.092861326578713e-08,6.099961069594428e-08,6.092660953527229e-08
0.9991915822029114,0.0009953754488378763,1.9510275617307116e-09,1.951026673552292e-09,1.950253736282548e-09,1.9510255633292672e-09,1.9502524040149183e-09,1.951023342883218e-09,1.950249961524264e-09,1.951016903589675e-09,1.9502437442753262e-09
0.8135374784469604,0.19560606777668,0.01904742792248726,0.018725695088505745,0.01699426770210266,0.01800977624952793,0.01633804477751255,0.01706460304558277,0.0154719902202487,0.014681510627269745,0.013290110975503922
0.9998549222946167,0.00015604295185767114,9.851531916627021e-12,9.851531916627021e-12,9.852446983260599e-12,9.851531916627021e-12,9.852446983260599e-12,9.851531916627021e-12,9.852446983260599e-12,9.851529314541807e-12,9.852444381175385e-12
0.9999765157699585,2.482445961504709e-05,4.093288072859122e-14,4.093288072859122e-14,4.08537576869223e-14,4.093288072859122e-14,4.08537576869223e-14,4.093288072859122e-14,4.08537576869223e-14,4.093288072859122e-14,4.08537576869223e-14
0.9993358254432678,0.000806173775345087,1.0666149075078124e-09,1.0666146854632075e-09,1.0663210314731941e-09,1.0666141303516952e-09,1.0663205873839843e-09,1.0666134642178804e-09,1.0663199212501695e-09,1.0666109107049238e-09,1.0663174787595153e-09
0.9999831914901733,1.849197542469483e-05,1.567312834962857e-14,1.567312834962857e-14,1.5651983019133314e-14,1.567312834962857e-14,1.5651983019133314e-14,1.567312834962857e-14,1.5651983019133314e-14,1.567312834962857e-14,1.5651983019133314e-14
0.7902352809906006,0.22021961212158203,0.026877986267209053,0.026306794956326485,0.023546893149614334,0.025051278993487358,0.02241022139787674,0.023426180705428123,0.020939700305461884,0.019490418955683708,0.01738232932984829
0.9996069073677063,0.00042058448889292777,1.949509026433205e-10,1.949509026433205e-10,1.9491354363854185e-10,1.9495084713216926e-10,1.9491351588296624e-10,1.9495080549880583e-10,1.949134326162394e-10,1.9495066672092776e-10,1.949132938383613e-10
0.7735409736633301,0.237570658326149,0.03355579823255539,0.03272843733429909,0.028998205438256264,0.030927153304219246,0.027382228523492813,0.02863101288676262,0.02532362751662731,0.023235883563756943,0.020493552088737488
0.8051270842552185,0.20441624522209167,0.02166651003062725,0.02126760222017765,0.01920614391565323,0.020383745431900024,0.018399560824036598,0.019224904477596283,0.01734246127307415,0.016344372183084488,0.014717204496264458
0.9624687433242798,0.04902779683470726,0.00020455602498259395,0.00020441238302737474,0.00020079199748579413,0.00020407795091159642,0.00020046292047481984,0.00020360179769340903,0.0001999943342525512,0.0002021843974944204,0.0001985995622817427
0.9999665021896362,3.83075894205831e-05,1.289508999796976e-13,1.289508999796976e-13,1.2886391986040996e-13,1.289508999796976e-13,1.2886391986040996e-13,1.289508999796976e-13,1.2886391986040996e-13,1.289508999796976e-13,1.2886391986040996e-13
0.9999309778213501,7.374490087386221e-05,1.0539030585732245e-12,1.0539030585732245e-12,1.054257050582541e-12,1.0539030585732245e-12,1.054257050582541e-12,1.0539030585732245e-12,1.054257050582541e-12,1.0539030585732245e-12,1.054257050582541e-12
0.8460268974304199,0.1886952817440033,0.012693444266915321,0.01254616305232048,0.011599240824580193,0.012213526293635368,0.011289233341813087,0.011763564310967922,0.010869959369301796,0.010569441132247448,0.009757776744663715
0.8057007193565369,0.20380493998527527,0.021479805931448936,0.02108660154044628,0.019049132242798805,0.02021513134241104,0.018253609538078308,0.019071977585554123,0.017210502177476883,0.01622765138745308,0.014617428183555603
0.9975995421409607,0.002849702024832368,4.9222272480164975e-08,4.9222126818904144e-08,4.916656948239506e-08,4.9221799969245694e-08,4.916624263273661e-08,4.9221320352899056e-08,4.916576656910365e-08,4.9219902820141215e-08,4.916435258905949e-08
0.9996664524078369,0.00039940912392921746,1.3329486125979173e-10,1.3329486125979173e-10,1.332630256145606e-10,1.3329484738200392e-10,1.332630117367728e-10,1.332948057486405e-10,1.3326298398119718e-10,1.3329475023748927e-10,1.3326291459225814e-10
0.9999349117279053,8.159888966474682e-05,1.0370094540024244e-12,1.0370094540024244e-12,1.0366544862111526e-12,1.0370094540024244e-12,1.0366544862111526e-12,1.0370094540024244e-12,1.0366544862111526e-12,1.0370094540024244e-12,1.0366544862111526e-12
0.8008904457092285,0.2091446816921234,0.02310148999094963,0.022657938301563263,0.02041047252714634,0.021677350625395775,0.019517624750733376,0.02039627730846405,0.018351679667830467,0.01723506487905979,0.01547734159976244
0.9328867197036743,0.08708079159259796,0.0011497512459754944,0.0011471789330244064,0.0011105106677860022,0.0011412142775952816,0.001104717724956572,0.001132783479988575,0.0010965298861265182,0.0011081111151725054,0.0010725687025114894
0.8168803453445435,0.1921006441116333,0.018066002056002617,0.01777145266532898,0.01615966483950615,0.017114941030740738,0.015556847676634789,0.016245868057012558,0.014759118668735027,0.01404245849698782,0.012738103978335857
0.9992033839225769,0.0009840887505561113,1.8730346162953992e-09,1.8730339501615845e-09,1.8723560479827484e-09,1.873032617893955e-09,1.872354715715119e-09,1.8730306194925106e-09,1.8723529393582794e-09,1.8730246242881776e-09,1.8723469441539464e-09
0.9998866319656372,0.00012070628145011142,4.650274523093634e-12,4.650274523093634e-12,4.6493954519721825e-12,4.650274523093634e-12,4.6493954519721825e-12,4.650274523093634e-12,4.6493954519721825e-12,4.650273655731896e-12,4.6493950182913135e-12
0.9999685287475586,3.309590829303488e-05,9.833540909722285e-14,9.833540909722285e-14,9.840668183753662e-14,9.833540909722285e-14,9.840668183753662e-14,9.833540909722285e-14,9.840668183753662e-14,9.833540909722285e-14,9.840668183753662e-14
0.999848484992981,0.00016524350212421268,1.1378661034233684e-11,1.1378661034233684e-11,1.1377128406042658e-11,1.1378661034233684e-11,1.1377128406042658e-11,1.1378661034233684e-11,1.1377128406042658e-11,1.1378659299510208e-11,1.1377125803957444e-11
0.9427024722099304,0.0745055079460144,0.0007195143844000995,0.000718339579179883,0.0006987968226894736,0.0007156109786592424,0.0006961349863559008,0.0007117430213838816,0.000692361849360168,0.0007003482896834612,0.0006812466308474541
0.9999120235443115,9.454340761294588e-05,2.1950640090306894e-12,2.1950640090306894e-12,2.194799897381472e-12,2.1950640090306894e-12,2.194799897381472e-12,2.1950640090306894e-12,2.194799897381472e-12,2.1950640090306894e-12,2.194799897381472e-12
0.9988170862197876,0.0013213837519288063,5.544881886976327e-09,5.544877446084229e-09,5.541811898268634e-09,5.544867676121612e-09,5.541803016484437e-09,5.544856573891366e-09,5.541791026075771e-09,5.5448161617732694e-09,5.541751502136094e-09
0.7888172268867493,0.22182030975818634,0.027424264699220657,0.026833776384592056,0.023998059332370758,0.025536874309182167,0.02282482013106346,0.023860324174165726,0.021308913826942444,0.019810212776064873,0.017651116475462914
0.9991670846939087,0.0010184281272813678,2.1190440513407793e-09,2.1190429411177547e-09,2.118180741916831e-09,2.1190413868055202e-09,2.1181789655599914e-09,2.119038722270261e-09,2.118176745113942e-09,2.1190318388875085e-09,2.1181694176419796e-09
0.84479820728302,0.19022150337696075,0.012994862161576748,0.012841707095503807,0.011864329688251019,0.012495984323322773,0.011542323045432568,0.012028712779283524,0.011107191443443298,0.010790911503136158,0.009955053217709064
0.9998940229415894,0.0001189019312732853,4.0057870215326474e-12,4.0057870215326474e-12,4.006687776697548e-12,4.0057870215326474e-12,4.006687776697548e-12,4.0057870215326474e-12,4.006687776697548e-12,4.0057865878517784e-12,4.006687776697548e-12
0.7527544498443604,0.2595461905002594,0.04330524057149887,0.04204011335968971,0.036766767501831055,0.03932081162929535,0.034355491399765015,0.03592390567064285,0.031345926225185394,0.028247788548469543,0.024557800963521004
0.9992426633834839,0.0009558743913657963,1.6443669759169666e-09,1.6443665318277567e-09,1.643727598477085e-09,1.644365421604732e-09,1.6437263772317579e-09,1.6443637562701952e-09,1.643724711897221e-09,1.6443592043557942e-09,1.64372015998282e-09
0.6949950456619263,0.326196551322937,0.08066316694021225,0.07714404165744781,0.06492528319358826,0.06987982243299484,0.058701708912849426,0.06135446950793266,0.051409874111413956,0.044151898473501205,0.03674795478582382
0.9987554550170898,0.0016044488875195384,7.451781414147263e-09,7.451775196898325e-09,7.447202410304499e-09,7.45176098604361e-09,7.447189531717413e-09,7.451742334296796e-09,7.4471704358813895e-09,7.451684602699515e-09,7.447111816105689e-09
0.04828561097383499,1.338992714881897,1.585768222808838,1.184276819229126,0.2099810540676117,0.7390796542167664,0.11888130754232407,0.4785528779029846,0.07127891480922699,0.2315627485513687,0.03135459125041962
0.951485276222229,0.06322982162237167,0.00043912831461057067,0.0004386137879919261,0.00042853766353800893,0.000437417154898867,0.0004273657104931772,0.0004357171128503978,0.0004257008549757302,0.0004306832852307707,0.00042077116086147726
0.7496826648712158,0.26300162076950073,0.04491795226931572,0.04357413575053215,0.038033824414014816,0.04069141671061516,0.03548210859298706,0.03710149973630905,0.03230723738670349,0.02903672866523266,0.02518865466117859
0.9999428987503052,6.130445399321616e-05,5.987907110253932e-13,5.987907110253932e-13,5.984368816464025e-13,5.987907110253932e-13,5.984368816464025e-13,5.987907110253932e-13,5.984368816464025e-13,5.987907110253932e-13,5.984368816464025e-13
0.9996200799942017,0.0004076353507116437,1.7648314754037386e-10,1.7648311978479825e-10,1.764581675223198e-10,1.7648309202922263e-10,1.76458153644532e-10,1.7648306427364702e-10,1.7645812588895637e-10,1.7648293937355675e-10,1.764580009888661e-10
0.9998573064804077,0.0001636427186895162,9.989011354183397e-12,9.989011354183397e-12,9.985975588100438e-12,9.989011354183397e-12,9.985975588100438e-12,9.989011354183397e-12,9.985975588100438e-12,9.989009619459921e-12,9.985973853376962e-12
0.8674705624580383,0.1683022826910019,0.008457884192466736,0.008384864777326584,0.007844159379601479,0.008218565955758095,0.007687523495405912,0.007990483194589615,0.007472719997167587,0.007366769015789032,0.006885480135679245
0.9826944470405579,0.02085953950881958,1.8632445062394254e-05,1.8629656551638618e-05,1.847844396252185e-05,1.8623160940478556e-05,1.8471993826096877e-05,1.861388227553107e-05,1.8462780644767918e-05,1.8586095393402502e-05,1.843519748945255e-05
0.9514176845550537,0.06315574795007706,0.00043982628267258406,0.00043930948595516384,0.00042920344276353717,0.00043810761417262256,0.00042802642565220594,0.0004364002379588783,0.0004263544105924666,0.00043134455336257815,0.00042140352888964117
0.9997467398643494,0.0003048646030947566,5.865703756047225e-11,5.865703756047225e-11,5.864536634092588e-11,5.865702368268444e-11,5.864535940203197e-11,5.865702368268444e-11,5.864535940203197e-11,5.865700286600273e-11,5.864533164645636e-11
0.8131248950958252,0.19591720402240753,0.019159020856022835,0.01883399859070778,0.017088444903492928,0.018110917881131172,0.016425801441073418,0.017156602814793587,0.015551560558378696,0.014752129092812538,0.01335059478878975
0.9997431635856628,0.00030748482095077634,6.084343445733609e-11,6.084343445733609e-11,6.08315550709726e-11,6.084342057954828e-11,6.08315481320787e-11,6.084342057954828e-11,6.08315481320787e-11,6.084340670176047e-11,6.083152731539698e-11
0.9999879598617554,1.2748306289722677e-05,5.5441046549378325e-15,5.5441046549378325e-15,5.5336556565005034e-15,5.5441046549378325e-15,5.5336556565005034e-15,5.5441046549378325e-15,5.5336556565005034e-15,5.5441046549378325e-15,5.5336556565005034e-15
0.8026872277259827,0.20700466632843018,0.022471021860837936,0.0220471378415823,0.01988142542541027,0.02110913395881653,0.019026536494493484,0.019881822168827057,0.01790844090282917,0.01684386283159256,0.015143428929150105
0.9989330172538757,0.001283458899706602,4.381890850169157e-09,4.381887741544688e-09,4.3797943050094545e-09,4.38188196838496e-09,4.379787643671307e-09,4.3818735306899725e-09,4.37977920597632e-09,4.381849105783431e-09,4.379754781069778e-09
0.03612569347023964,1.3580514192581177,1.575767159461975,1.178769826889038,0.1710743010044098,0.7384503483772278,0.09674140065908432,0.47989386320114136,0.058108314871788025,0.23335222899913788,0.025689471513032913
0.9998888969421387,0.00011845149856526405,4.3859694522085935e-12,4.3859694522085935e-12,4.38646688416533e-12,4.3859694522085935e-12,4.38646688416533e-12,4.3859694522085935e-12,4.38646688416533e-12,4.3859685848468555e-12,4.386466016803592e-12
0.790751039981842,0.21952424943447113,0.026667308062314987,0.026103297248482704,0.02337200567126274,0.024863218888640404,0.022248994559049606,0.023257363587617874,0.02079547755420208,0.019364643841981888,0.017275989055633545
0.9991692304611206,0.0010150891030207276,2.101235629936582e-09,2.1012347417581623e-09,2.1004049610695574e-09,2.101233187445928e-09,2.100403184712718e-09,2.1012305229106687e-09,2.1004009642666688e-09,2.101223639527916e-09,2.1003936367947063e-09
0.7608048319816589,0.250884473323822,0.03931700810790062,0.038239412009716034,0.033613454550504684,0.03591141849756241,0.03153972700238228,0.03297998756170273,0.028930483385920525,0.0262538380920887,0.02295367419719696
0.9999843835830688,1.7704760466585867e-05,1.2887054874025517e-14,1.2887054874025517e-14,1.2868312576001621e-14,1.2887054874025517e-14,1.2868312576001621e-14,1.2887054874025517e-14,1.2868312576001621e-14,1.2887054874025517e-14,1.2868312576001621e-14
0.9999352693557739,7.075641042320058e-05,8.89362422682588e-13,8.89362422682588e-13,8.892122606816988e-13,8.89362422682588e-13,8.892122606816988e-13,8.89362422682588e-13,8.892122606816988e-13,8.89362422682588e-13,8.892122606816988e-13
0.8051285147666931,0.2044147551059723,0.02166604809463024,0.021267153322696686,0.01920575276017189,0.020383330062031746,0.018399201333522797,0.01922452822327614,0.017342133447527885,0.016344087198376656,0.014716961421072483
0.9606460332870483,0.04529703035950661,0.00020766150555573404,0.0002075012307614088,0.00020364545343909413,0.00020712809055112302,0.00020327854144852608,0.00020659700385294855,0.00020275634597055614,0.00020501726248767227,0.0002012030454352498
0.9999847412109375,1.6789370420156047e-05,1.1727061040452645e-14,1.1727061040452645e-14,1.1718353541754871e-14,1.1727061040452645e-14,1.1718353541754871e-14,1.1727061040452645e-14,1.1718353541754871e-14,1.1727061040452645e-14,1.1718353541754871e-14
0.8170400857925415,0.1919303834438324,0.01801968738436699,0.017726387828588486,0.016120189800858498,0.01707262545824051,0.015519846230745316,0.01620708592236042,0.01472529023885727,0.014012044295668602,0.012711778283119202
0.9996196031570435,0.0004093365860171616,1.7762756543415748e-10,1.7762755155636967e-10,1.775865982045488e-10,1.7762753767858186e-10,1.775865704489732e-10,1.7762749604521844e-10,1.7758654269339758e-10,1.7762737114512817e-10,1.775864039155195e-10
0.8174273371696472,0.19151632487773895,0.01790759712457657,0.017617329955101013,0.01602461375296116,0.016970200464129448,0.015430238097906113,0.016113175079226494,0.014643341302871704,0.013938341289758682,0.012647949159145355
0.9989824891090393,0.0011196729028597474,3.4761837852670396e-09,3.4761813427763855e-09,3.4744815913256843e-09,3.4761775680181017e-09,3.4744773724781908e-09,3.4761715728137688e-09,3.4744718213630676e-09,3.4761538092453748e-09,3.474453613705464e-09
0.9761783480644226,0.03038732334971428,5.131770740263164e-05,5.1303177315276116e-05,5.0728827773127705e-05,5.126928954268806e-05,5.0695292884483933e-05,5.122094808029942e-05,5.0647431635297835e-05,5.107638207846321e-05,5.050433173892088e-05
0.9998904466629028,0.00011856000492116436,4.268380354027768e-12,4.268380354027768e-12,4.269311900534367e-12,4.268380354027768e-12,4.269311900534367e-12,4.268380354027768e-12,4.269311900534367e-12,4.26837948666603e-12,4.26931059949176e-12
0.9222050905227661,0.09442298114299774,0.0016687012976035476,0.0016636921791359782,0.0016018415335565805,0.0016521019861102104,0.0015906394692137837,0.0016357791610062122,0.0015748634468764067,0.0015884079039096832,0.0015290817245841026
0.81695955991745,0.19201616942882538,0.018043020740151405,0.01774909347295761,0.016140079125761986,0.017093945294618607,0.015538492240011692,0.016226623207330704,0.014742336235940456,0.014027370139956474,0.012725046835839748
0.8166843056678772,0.19228185713291168,0.01812034659087658,0.017824288457632065,0.016205867752432823,0.01716448739171028,0.01560008991509676,0.016291193664073944,0.014798568561673164,0.014077800326049328,0.012768610380589962
0.9999059438705444,0.00010161991667700931,2.69442714667667e-12,2.69442714667667e-12,2.6934765182118348e-12,2.69442714667667e-12,2.6934765182118348e-12,2.69442714667667e-12,2.6934765182118348e-12,2.6944269298362356e-12,2.6934765182118348e-12
0.9999233484268188,8.498597162542865e-05,1.4978811377006074e-12,1.4978811377006074e-12,1.4976708024791452e-12,1.4978811377006074e-12,1.4976708024791452e-12,1.4978811377006074e-12,1.4976708024791452e-12,1.4978811377006074e-12,1.4976708024791452e-12
0.8190036416053772,0.19043824076652527,0.017511852085590363,0.017232781276106834,0.015689153224229813,0.016610119491815567,0.01511678658425808,0.01578447036445141,0.014358071610331535,0.01368382666260004,0.012429116293787956
0.9510078430175781,0.0638410821557045,0.0004520672664511949,0.0004515270993579179,0.0004410508554428816,0.0004502708907239139,0.0004398208693601191,0.0004484866512939334,0.0004380738828331232,0.00044320448068901896,0.00043290219036862254
0.9999737739562988,2.899549508583732e-05,5.982820711286987e-14,5.982820711286987e-14,5.982835619066859e-14,5.982820711286987e-14,5.982835619066859e-14,5.982820711286987e-14,5.982835619066859e-14,5.982820711286987e-14,5.982835619066859e-14
0.9999628067016602,3.981687768828124e-05,1.648819562870621e-13,1.648819562870621e-13,1.6468114849219062e-13,1.648819562870621e-13,1.6468114849219062e-13,1.648819562870621e-13,1.6468114849219062e-13,1.648819562870621e-13,1.6468114849219062e-13
0.9997522234916687,0.0002965768217109144,5.460110835686649e-11,5.460110835686649e-11,5.4582449671158884e-11,5.4601097948525634e-11,5.4582435793371076e-11,5.4601097948525634e-11,5.4582435793371076e-11,5.460107366239697e-11,5.4582414976689364e-11
0.8058026432991028,0.20374204218387604,0.02145155519247055,0.021059267222881317,0.019025584682822227,0.020189791917800903,0.018231837078928947,0.019049154594540596,0.017190968617796898,0.016210587695240974,0.014603003859519958
0.9999301433563232,7.359752635238692e-05,1.0773815650386154e-12,1.0773815650386154e-12,1.0770388487318927e-12,1.0773815650386154e-12,1.0770388487318927e-12,1.0773815650386154e-12,1.0770388487318927e-12,1.0773815650386154e-12,1.0770388487318927e-12
0.9994574189186096,0.0006499089067801833,5.739709818541883e-10,5.739708708318858e-10,5.738459152304642e-10,5.739707042984321e-10,5.738458042081618e-10,5.739703712315247e-10,5.738455266524056e-10,5.739695385642563e-10,5.738446384739859e-10
0.042999908328056335,1.3455613851547241,1.5807878971099854,1.1811550855636597,0.193434938788414,0.7381647229194641,0.10942558944225311,0.47864803671836853,0.06564512848854065,0.23207205533981323,0.028931304812431335
0.809283435344696,0.20004241168498993,0.020342905074357986,0.01998380571603775,0.01809096708893776,0.019186444580554962,0.017361722886562347,0.01813739724457264,0.016402656212449074,0.01551125943660736,0.01400380302220583
0.954617440700531,0.0515856072306633,0.0003138378669973463,0.00031351600773632526,0.00030678542680107057,0.0003127670497633517,0.000306050933431834,0.00031170231522992253,0.00030500683351419866,0.00030854452052153647,0.0003019100986421108
0.9997745156288147,0.0002558068954385817,3.902994941129556e-11,3.902994941129556e-11,3.903280476613702e-11,3.902994941129556e-11,3.9032797827243115e-11,3.902994247240166e-11,3.903279088834921e-11,3.9029939002954706e-11,3.903278394945531e-11
0.949309229850769,0.06596925109624863,0.0004997930373065174,0.0004991539171896875,0.00048716485616751015,0.0004976677591912448,0.00048571088700555265,0.0004955576150678098,0.00048364640679210424,0.0004893168807029724,0.0004775407142005861
0.9998586177825928,0.00015016397810541093,8.998519811231898e-12,8.998519811231898e-12,8.997201421390155e-12,8.998519811231898e-12,8.997201421390155e-12,8.998519811231898e-12,8.997201421390155e-12,8.998518076508422e-12,8.997200554028417e-12
0.7522708773612976,0.2599025070667267,0.043525200337171555,0.04224885255098343,0.036937959492206573,0.03950628638267517,0.03450671583414078,0.03608197346329689,0.031473733484745026,0.0283510759472847,0.024639153853058815
0.9999849796295166,1.6936310203163885e-05,1.1462908733653708e-14,1.1462908733653708e-14,1.1445596227244777e-14,1.1462908733653708e-14,1.1445596227244777e-14,1.1462908733653708e-14,1.1445596227244777e-14,1.1462908733653708e-14,1.1445596227244777e-14
0.7611145377159119,0.2511228322982788,0.03925782069563866,0.03818453475832939,0.0335717499256134,0.035865407437086105,0.03150555491447449,0.03294425085186958,0.028904994949698448,0.026237769052386284,0.02294456586241722
0.9998047947883606,0.0002108045300701633,2.4098367398805998e-11,2.4098367398805998e-11,2.409743932174635e-11,2.4098365664082522e-11,2.4097434117575922e-11,2.409836219463557e-11,2.4097434117575922e-11,2.4098356990465142e-11,2.4097427178682018e-11
0.9456225037574768,0.07047675549983978,0.0006136365700513124,0.0006127338856458664,0.0005969281774014235,0.0006106362561695278,0.0005948792677372694,0.0006076605059206486,0.0005919726099818945,0.0005988783086650074,0.0005833946634083986
0.9999243021011353,8.464074926450849e-05,1.4533808184724606e-12,1.4533808184724606e-12,1.4523017120501858e-12,1.4533808184724606e-12,1.4523017120501858e-12,1.4533808184724606e-12,1.4523017120501858e-12,1.4533808184724606e-12,1.4523017120501858e-12
0.7282047867774963,0.28550851345062256,0.05693725869059563,0.05494244769215584,0.047292474657297134,0.050724249333143234,0.043604981154203415,0.04558757692575455,0.03911977633833885,0.0345185212790966,0.029478508979082108
0.9998935461044312,0.00013624837447423488,4.631583745001722e-12,4.631583745001722e-12,4.631138354749265e-12,4.631583745001722e-12,4.631138354749265e-12,4.631583745001722e-12,4.631138354749265e-12,4.631582877639984e-12,4.631138354749265e-12
0.8150323629379272,0.19403354823589325,0.01860392466187477,0.01829458959400654,0.016617488116025925,0.017605748027563095,0.01598559506237507,0.01669522561132908,0.015150632709264755,0.014393781311810017,0.013041803613305092
0.9181566834449768,0.10257922112941742,0.0020034927874803543,0.0019968398846685886,0.0019186397548764944,0.0019814614206552505,0.0019038028549402952,0.001959835411980748,0.0018829404143616557,0.001897290232591331,0.0018226065440103412
0.8074754476547241,0.2029893398284912,0.021020187065005302,0.020642230287194252,0.01866719499230385,0.01980377919971943,0.017901096493005753,0.01870231330394745,0.016895078122615814,0.01595340482890606,0.014386555179953575
0.9999730587005615,3.075831409660168e-05,6.677700113786461e-14,6.677700113786461e-14,6.672086657038417e-14,6.677700113786461e-14,6.672086657038417e-14,6.677700113786461e-14,6.672086657038417e-14,6.677700113786461e-14,6.672086657038417e-14
0.9436326026916504,0.07336758822202682,0.0006859339773654938,0.0006848499178886414,0.0006665258551947773,0.0006823317962698638,0.0006640683859586716,0.0006787614547647536,0.0006605840171687305,0.0006682368693873286,0.0006503132754005492
0.9992320537567139,0.0009680510847829282,1.7122697704152756e-09,1.7122693263260658e-09,1.7116672523798115e-09,1.7122678830361338e-09,1.711665920112182e-09,1.7122663287238993e-09,1.7116643657999475e-09,1.7122611106756835e-09,1.7116592587740342e-09
0.8114206790924072,0.19784194231033325,0.019687993451952934,0.019348016008734703,0.017537347972393036,0.018592316657304764,0.016845429316163063,0.017596332356333733,0.01593383587896824,0.015094028785824776,0.01364543754607439
0.8141181468963623,0.19500581920146942,0.018875382840633392,0.01855848915874958,0.01684822514653206,0.0178531501442194,0.016201503574848175,0.016921501606702805,0.015347577631473541,0.014570234343409538,0.013194161467254162
0.21093209087848663,0.9361815452575684,1.067866325378418,0.8354787230491638,0.37498265504837036,0.5434235334396362,0.23305702209472656,0.35581332445144653,0.14594243466854095,0.1703810691833496,0.06513936072587967
0.7043360471725464,0.31349605321884155,0.07316934317350388,0.07015988230705261,0.059429410845041275,0.0639040470123291,0.05403871089220047,0.056483592838048935,0.04765412583947182,0.041229426860809326,0.0345713272690773
0.9997233748435974,0.0003133589052595198,7.190582157479142e-11,7.190582157479142e-11,7.188716288908381e-11,7.190581463589751e-11,7.1887149011296e-11,7.190581463589751e-11,7.1887149011296e-11,7.19057868803219e-11,7.188711431682648e-11
0.9999470710754395,6.049897274351679e-05,5.084314046166494e-13,5.084314046166494e-13,5.086523108092933e-13,5.084314046166494e-13,5.086523108092933e-13,5.084314046166494e-13,5.086523108092933e-13,5.084314046166494e-13,5.086523108092933e-13
0.9999452829360962,5.973265433567576e-05,5.35702667121829e-13,5.35702667121829e-13,5.353719854592209e-13,5.35702667121829e-13,5.353719854592209e-13,5.35702667121829e-13,5.353719854592209e-13,5.35702667121829e-13,5.353719854592209e-13
